id,id_anfitrion,zona_grupo,vecindario,latitud,longitud,tipo_propiedad,tipo_habitacion,capacidad,banos,recamaras,camas,texto_banos,noches_minimas,noches_maximas,min_noches_maximas,max_noches_maximas,precio,disp_30d,disp_60d,disp_90d,disp_365d,num_resenas,num_resenas_12m,num_resenas_30d,primera_resena,ultima_resena,resenas_por_mes,calif_total,calif_exactitud,calif_limpieza,calif_checkin,calif_comunicacion,calif_ubicacion,calif_valor,reserva_inmediata,es_superhost,antiguedad_host,tiempo_respuesta_host,tasa_respuesta_host,tasa_aceptacion_host,host_tiene_foto,host_verificado,listados_host,total_listados_host,host_total_casas_completas,host_total_habitaciones_privadas,host_total_habitaciones_compartidas,licencia,amenidades,tasa_respuesta_host_rango_15,tasa_aceptacion_host_rango_15,total_listados_host_rango_15,precio_rango_15,max_noches_maximas_rango_15,disp_365d_rango_15,num_resenas_rango_15,calif_total_rango_15,calif_valor_rango_15,resenas_por_mes_rango_15
1287255074697224476,49357921,,Ward A (councilmember Denise Ridley),40.69369992999339,-74.09030919353572,Private room in tiny home,Private room,2,1.0,1.0,1.0,1 private bath,28,365,1125.0,1125.0,62.0,0,0,21,296,0,0,0,2222-01-01,2222-01-01,,,,,,,,,t,f,2015-11-18,within an hour,1.0,0.9,t,t,11.0,21.0,0,0,0,SL222222X2XX2XXXX2,"[""Freezer"", ""Outdoor furniture"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Shower gel"", ""Washer"", ""Paid parking on premises"", ""BBQ grill"", ""Lockbox"", ""Shampoo"", ""Coffee maker"", ""Free parking on premises"", ""Hangers"", ""Free street parking"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Patio or balcony"", ""Fire extinguisher"", ""Fire pit"", ""Refrigerator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Hot water"", ""Dryer"", ""Stove"", ""Exterior security cameras on property"", ""Self check-in"", ""Dining table"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi""]","[0.933, 1.0)","[0.898, 0.909)","[20.667, 24.6)","[30.0, 64.4)","[1050.2, 1125.0)","[292.0, 316.333)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1287276293507911651,544738043,,Ward B (councilmember Mira Prinz-Arey),40.73029,-74.07235,Entire condo,Entire home/apt,6,1.5,3.0,4.0,1.5 baths,2,365,365.0,365.0,173.0,10,23,51,318,29,29,3,2024-11-17,2025-06-14,3.95,4.97,4.97,4.86,5.0,5.0,4.69,4.86,t,t,2023-11-03,within an hour,1.0,0.99,t,t,5.0,6.0,5,0,0,STR-001315-2025,"[""Stove"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Hot water kettle"", ""Cleaning available during stay"", ""Refrigerator"", ""Kitchen"", ""Free street parking"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Self check-in"", ""Washer"", ""Heating"", ""Pets allowed"", ""Long term stays allowed"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Dryer"", ""Game console"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine""]","[0.933, 1.0)","[0.989, 1.0)","[4.933, 8.867)","[167.6, 202.0)","[302.2, 377.0)","[316.333, 340.667)","[23.2, 30.933)","[4.733, 5.0)","[4.733, 5.0)","[3.742, 4.157)"
1287575289681026830,550675601,,Ward C (councilmember Richard Boggiano),40.73321238563696,-74.05130565402986,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1 bath,1,28,28.0,28.0,126.0,7,37,55,214,16,16,1,2024-11-19,2025-06-01,2.21,4.38,4.5,4.56,4.44,4.81,4.25,4.31,f,SIN_INFO,2023-12-12,within an hour,1.0,0.96,t,f,2.0,2.0,1,0,0,STR-123456-2024,"[""Drying rack for clothing"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Single level home"", ""Shower gel"", ""Freezer"", ""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Dedicated workspace"", ""Microwave"", ""Heating"", ""Pets allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Smart lock"", ""Wine glasses"", ""Housekeeping available every day - available at extra cost"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""TV"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.955, 0.966)","[1.0, 4.933)","[98.8, 133.2)","[3.0, 77.8)","[194.667, 219.0)","[15.467, 23.2)","[4.2, 4.467)","[4.2, 4.467)","[2.083, 2.498)"
1287778987343636967,377394738,,Ward F (councilmember Jermaine D. Robinson),40.71518,-74.0703,Entire rental unit,Entire home/apt,10,2.0,1.0,5.0,2 baths,3,365,365.0,365.0,316.0,5,24,39,286,5,5,1,2024-12-27,2025-06-22,0.83,5.0,5.0,4.8,5.0,5.0,4.6,4.8,t,f,2020-11-28,within an hour,1.0,1.0,t,t,13.0,13.0,6,0,0,HL-004326-2025,"[""Drying rack for clothing"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Indoor fireplace"", ""Window AC unit"", ""Radiant heating"", ""Shower gel"", ""Freezer"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Baking sheet"", ""Conditioner"", ""High chair"", ""Kitchen"", ""Free street parking"", ""Dedicated workspace"", ""Ethernet connection"", ""Microwave"", ""Trash compactor"", ""Game console: PS5"", ""Washer"", ""Long term stays allowed"", ""Private backyard \u2013 Fully fenced"", ""Pets allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Gas stove"", ""Free parking on premises"", ""Breakfast"", ""Dining table"", ""Extra pillows and blankets"", ""Smart lock"", ""Dryer"", ""Board games"", ""Wine glasses"", ""Crib - available upon request"", ""Ceiling fan"", ""Smoke alarm"", ""Cooking basics"", ""Central heating"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Mosquito net"", ""Cleaning products"", ""Hot water"", ""Stainless steel oven"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[12.8, 16.733)","[305.2, 339.6)","[302.2, 377.0)","[267.667, 292.0)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.425, 0.839)"
1287843770355144232,577284619,,Ward F (councilmember Jermaine D. Robinson),40.70996652359516,-74.07408651917183,Private room in home,Private room,1,2.0,1.0,1.0,2 shared baths,28,365,1125.0,1125.0,432.8925925925926,0,0,0,0,4,4,0,2024-12-13,2025-05-03,0.62,5.0,5.0,5.0,5.0,5.0,4.75,4.75,f,t,2024-05-13,within an hour,1.0,1.0,t,t,4.0,4.0,0,4,0,Exempt,"[""Keypad"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Other stainless steel gas stove"", ""Free street parking"", ""Blender"", ""Microwave"", ""Trash compactor"", ""Long term stays allowed"", ""Dishwasher"", ""Hair dryer"", ""Iron"", ""Toaster"", ""Clothing storage: closet"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker"", ""Smoke alarm"", ""Private patio or balcony"", ""Cooking basics"", ""Central heating"", ""Carbon monoxide alarm"", ""Exercise equipment: stationary bike"", ""TV"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Cleaning products"", ""Hot water"", ""Bidet"", ""Oven"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[408.4, 442.8)","[1050.2, 1125.0)","[0.0, 24.333)","[0.0, 7.733)","[4.733, 5.0)","[4.733, 5.0)","[0.425, 0.839)"
1287881578211418546,377394738,,Ward F (councilmember Jermaine D. Robinson),40.71567,-74.06938,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,1 bath,3,365,365.0,365.0,311.0,12,34,57,305,1,1,1,2025-06-23,2025-06-23,1.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,t,f,2020-11-28,within an hour,1.0,1.0,t,t,13.0,13.0,6,0,0,HL-004326-2025,"[""Bathtub"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Window AC unit"", ""Radiant heating"", ""Shower gel"", ""Freezer"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Baking sheet"", ""Refrigerator"", ""High chair"", ""Pack \u2019n play/Travel crib - available upon request"", ""Kitchen"", ""Free street parking"", ""Dedicated workspace"", ""Ethernet connection"", ""Microwave"", ""Trash compactor"", ""Game console: PS5"", ""Washer"", ""Long term stays allowed"", ""Pets allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Gas stove"", ""Free parking on premises"", ""Breakfast"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Dryer"", ""Board games"", ""Wine glasses"", ""Crib - available upon request"", ""Ceiling fan"", ""Smoke alarm"", ""Cooking basics"", ""Central heating"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Mosquito net"", ""Cleaning products"", ""Hot water"", ""Stainless steel oven"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Dishwasher"", ""Coffee"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[12.8, 16.733)","[305.2, 339.6)","[302.2, 377.0)","[292.0, 316.333)","[0.0, 7.733)","[3.933, 4.2)","[3.933, 4.2)","[0.839, 1.254)"
1287994184809717377,25891294,,Ward D (councilmember Michael Yun),40.75186877570503,-74.0411980625249,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1 bath,2,365,365.0,365.0,170.0,16,39,53,186,12,12,4,2024-12-28,2025-06-11,2.01,5.0,5.0,5.0,5.0,5.0,4.92,5.0,f,f,2015-02-24,SIN_INFO,,,t,t,1.0,1.0,1,0,0,STR-006195-2024,"[""Shared patio or balcony"", ""Bathtub"", ""Garden view"", ""Room-darkening shades"", ""Shampoo"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Samsung stainless steel gas stove"", ""Radiant heating"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Single level home"", ""Freezer"", ""Outdoor furniture"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Kitchen"", ""Park view"", ""Private entrance"", ""Dedicated workspace"", ""Ethernet connection"", ""Microwave"", ""City skyline view"", ""Self check-in"", ""Washer"", ""Safe"", ""Shared backyard \u2013 Fully fenced"", ""Heating - split type ductless system"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Outdoor dining area"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Smart lock"", ""Board games"", ""Samsung single oven"", ""Wine glasses"", ""Ceiling fan"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Books and reading material"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Cleaning products"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Coffee maker: Keurig coffee machine""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[167.6, 202.0)","[302.2, 377.0)","[170.333, 194.667)","[7.733, 15.467)","[4.733, 5.0)","[4.733, 5.0)","[1.669, 2.083)"
1287998153707345446,284997887,,Ward F (councilmember Jermaine D. Robinson),40.70785162106805,-74.07247431708029,Entire rental unit,Entire home/apt,8,2.0,3.0,6.0,2 baths,28,60,60.0,60.0,250.0,6,36,66,156,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,f,2019-08-12,within a few hours,1.0,0.99,t,t,1.0,1.0,1,0,0,SL222222X2XX2XXXX2,"[""Freezer"", ""Oven"", ""Dishes and silverware"", ""Private patio or balcony"", ""Free dryer"", ""Iron"", ""Private entrance"", ""Life size games"", ""TV"", ""Baby safety gates"", ""Mini fridge"", ""Private pool"", ""Washer"", ""Wine glasses"", ""Ceiling fan"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Board games"", ""Free street parking"", ""Bed linens"", ""Private backyard"", ""Air conditioning"", ""Electric stove"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Dedicated workspace"", ""Smart lock"", ""Baking sheet"", ""Standalone high chair - available upon request"", ""Fire extinguisher"", ""Bathtub"", ""Hot water kettle"", ""Clothing storage: closet and dresser"", ""Refrigerator"", ""Cooking basics"", ""Crib - available upon request"", ""Pool table"", ""Blender"", ""Coffee maker: french press"", ""Toaster"", ""Hot water"", ""Exterior security cameras on property"", ""Self check-in"", ""Central heating"", ""Carbon monoxide alarm"", ""Dining table"", ""Wifi""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[236.4, 270.8)","[3.0, 77.8)","[146.0, 170.333)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1288493619503257129,272490264,,Ward C (councilmember Richard Boggiano),40.72814260384806,-74.06169387964928,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1 bath,2,14,14.0,14.0,115.0,2,2,8,161,6,6,0,2025-03-17,2025-05-21,1.82,4.33,4.5,4.5,4.17,5.0,4.17,4.5,f,f,2019-06-30,within a day,1.0,0.99,t,t,1.0,2.0,1,0,0,Exempt,"[""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Washer"", ""Heating - split type ductless system"", ""Pets allowed"", ""Hair dryer"", ""Toaster"", ""Clothing storage: closet"", ""Lockbox"", ""Board games"", ""Kitchenette"", ""First aid kit"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Portable fans"", ""Fire extinguisher"", ""Hot water"", ""BBQ grill"", ""Bidet"", ""Wifi"", ""Air conditioning"", ""Self check-in""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[98.8, 133.2)","[3.0, 77.8)","[146.0, 170.333)","[0.0, 7.733)","[4.2, 4.467)","[4.467, 4.733)","[1.669, 2.083)"
1288503099213299937,187149227,,Ward E (councilmember James Solomon),40.73026946998738,-74.0313140827153,Private room in rental unit,Private room,2,1.0,1.0,1.0,1 private bath,29,29,29.0,29.0,432.8925925925926,0,0,0,0,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,f,2018-04-30,SIN_INFO,,,t,t,1.0,3.0,0,1,0,SL222222X2XX2XXXX2,"[""Fire pit"", ""Exercise equipment"", ""Outdoor dining area"", ""BBQ grill"", ""Kitchen"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Lake access"", ""Smoke alarm"", ""Wifi"", ""Washer"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV""]",SIN_INFO,SIN_INFO,"[1.0, 4.933)","[408.4, 442.8)","[3.0, 77.8)","[0.0, 24.333)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1288539600299777232,147137214,,Ward A (councilmember Denise Ridley),40.70588094461005,-74.09669400998715,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1 bath,30,365,365.0,365.0,95.0,17,47,77,77,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,f,2017-08-22,within an hour,1.0,1.0,t,t,2.0,2.0,2,0,0,SL222222X2XX2XXXX2,"[""Clothing storage"", ""Freezer"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""TV"", ""Washer"", ""Wine glasses"", ""Room-darkening shades"", ""Shampoo"", ""Coffee maker"", ""Free parking on premises"", ""Dishwasher"", ""Hangers"", ""Free street parking"", ""Bed linens"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Books and reading material"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Keypad"", ""Baking sheet"", ""Backyard"", ""Game console"", ""Fire extinguisher"", ""Bathtub"", ""Outlet covers"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Cooking basics"", ""Laundromat nearby"", ""Blender"", ""Toaster"", ""Hot water"", ""Dryer"", ""Stove"", ""Exterior security cameras on property"", ""Self check-in"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[64.4, 98.8)","[302.2, 377.0)","[73.0, 97.333)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1289059840295051177,319005137,,Ward C (councilmember Richard Boggiano),40.72842849996354,-74.05590011547756,Private room in rental unit,Private room,6,1.0,3.0,3.0,1 private bath,3,365,365.0,365.0,188.0,9,38,68,68,7,7,1,2024-11-24,2025-06-04,0.99,4.14,4.57,4.29,4.43,4.57,4.29,4.14,f,f,2019-12-19,within an hour,1.0,1.0,t,t,3.0,4.0,1,1,0,STR-004619-2024,"[""Freezer"", ""Pets allowed"", ""Long term stays allowed"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Shower gel"", ""Washer"", ""Wine glasses"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Coffee maker"", ""Dishwasher"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Baking sheet"", ""Fire extinguisher"", ""Hot water kettle"", ""Conditioner"", ""Cooking basics"", ""Toaster"", ""Hot water"", ""Dryer"", ""Stove"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Dining table"", ""Carbon monoxide alarm"", ""Body soap"", ""Wifi"", ""Cleaning products""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[167.6, 202.0)","[302.2, 377.0)","[48.667, 73.0)","[0.0, 7.733)","[3.933, 4.2)","[3.933, 4.2)","[0.839, 1.254)"
1289316903497513988,915721,,Ward F (councilmember Jermaine D. Robinson),40.710587810641925,-74.07119553810612,Entire rental unit,Entire home/apt,2,1.0,3.0,4.0,1 bath,60,365,365.0,365.0,185.0,0,0,23,298,0,0,0,2222-01-01,2222-01-01,,,,,,,,,t,f,2011-08-03,within a day,0.5,1.0,t,t,2.0,7.0,2,0,0,SL222222X2XX2XXXX2,"[""Long term stays allowed"", ""Hot tub"", ""Oven"", ""Dishes and silverware"", ""Iron"", ""Private entrance"", ""TV"", ""Lockbox"", ""Coffee maker"", ""Hangers"", ""Free street parking"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Heating"", ""Dedicated workspace"", ""Bathtub"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Stove"", ""Exterior security cameras on property"", ""Self check-in"", ""Carbon monoxide alarm"", ""Dining table"", ""Wifi"", ""Cleaning products""]","[0.467, 0.533)","[0.989, 1.0)","[4.933, 8.867)","[167.6, 202.0)","[302.2, 377.0)","[292.0, 316.333)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1289368823396017035,232006249,,Ward B (councilmember Mira Prinz-Arey),40.72779274017125,-74.07957924767658,Entire home,Entire home/apt,10,3.0,3.0,4.0,3 baths,28,365,365.0,365.0,499.0,24,45,75,346,0,0,0,2222-01-01,2222-01-01,,,,,,,,,f,t,2018-12-22,within an hour,1.0,0.99,t,t,6.0,8.0,4,0,0,SL222222X2XX2XXXX2,"[""Air conditioning"", ""Drying rack for clothing"", ""Noise decibel monitors on property"", ""Stove"", ""Mini fridge"", ""Fire pit"", ""Bathtub"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Life size games"", ""Freezer"", ""Outdoor furniture"", ""Baking sheet"", ""Barbecue utensils"", ""Conditioner"", ""TV with standard cable"", ""Hot water kettle"", ""Cleaning available during stay"", ""Refrigerator"", ""High chair"", ""Baby bath"", ""Patio or balcony"", ""Children\u2019s books and toys"", ""Kitchen"", ""Free street parking"", ""Private entrance"", ""Sun loungers"", ""Dedicated workspace"", ""Backyard"", ""Ethernet connection"", ""Clothing storage"", ""Microwave"", ""Self check-in"", ""Washer"", ""Heating"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Free parking on premises"", ""Outdoor dining area"", ""Pack \u2019n play/Travel crib"", ""Hangers"", ""Extra pillows and blankets"", ""Dining table"", ""Smart lock"", ""Ping pong table"", ""Dryer"", ""Record player"", ""Wine glasses"", ""Outlet covers"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Hot water"", ""BBQ grill"", ""Oven"", ""Wifi"", ""Theme room"", ""Coffee"", ""Coffee maker: Keurig coffee machine""]","[0.933, 1.0)","[0.989, 1.0)","[4.933, 8.867)","[477.2, 511.6)","[302.2, 377.0)","[340.667, 365.0)","[0.0, 7.733)",SIN_INFO,SIN_INFO,SIN_INFO
1289699244209847673,319005137,,Ward C (councilmember Richard Boggiano),40.72944362260426,-74.0545103070858,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,1 bath,3,365,365.0,365.0,177.0,18,44,74,176,3,3,2,2025-04-26,2025-06-08,1.53,4.33,4.33,4.67,4.33,5.0,5.0,4.33,f,f,2019-12-19,within an hour,1.0,1.0,t,t,3.0,4.0,1,1,0,STR-004619-2024,"[""Stove"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Baking sheet"", ""Conditioner"", ""Hot water kettle"", ""Cleaning available during stay"", ""Refrigerator"", ""Kitchen"", ""Crib"", ""Dedicated workspace"", ""Blender"", ""Microwave"", ""Washer"", ""Heating"", ""Pets allowed"", ""Long term stays allowed"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Cleaning products"", ""Hot water"", ""Oven"", ""Wifi"", ""Air conditioning""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[167.6, 202.0)","[302.2, 377.0)","[170.333, 194.667)","[0.0, 7.733)","[4.2, 4.467)","[4.2, 4.467)","[1.254, 1.669)"
1289809594010680257,566737340,,Ward B (councilmember Mira Prinz-Arey),40.7170808224764,-74.08994436184167,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1 bath,1,28,28.0,28.0,121.0,16,43,63,66,11,11,2,2024-12-01,2025-06-17,1.6,4.45,4.64,4.64,4.64,4.64,4.45,4.55,f,f,2024-03-12,within an hour,1.0,0.88,t,t,10.0,11.0,2,8,0,Exempt,"[""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel"", ""Freezer"", ""Conditioner"", ""Hot water kettle"", ""Refrigerator"", ""Free street parking"", ""Private entrance"", ""Dedicated workspace"", ""Ethernet connection"", ""Clothing storage"", ""Microwave"", ""Self check-in"", ""Heating"", ""Hair dryer"", ""Body soap"", ""Iron"", ""Dining table"", ""Smart lock"", ""Kitchenette"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""TV"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Coffee"", ""Coffee maker: Keurig coffee machine""]","[0.933, 1.0)","[0.875, 0.887)","[8.867, 12.8)","[98.8, 133.2)","[3.0, 77.8)","[48.667, 73.0)","[7.733, 15.467)","[4.2, 4.467)","[4.467, 4.733)","[1.254, 1.669)"
1290054656039374014,144982115,,Ward D (councilmember Michael Yun),40.74931,-74.04841,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,2 baths,2,365,365.0,365.0,408.0,14,44,74,176,26,26,4,2024-12-25,2025-06-09,4.29,4.96,4.96,4.96,4.96,5.0,4.81,4.85,f,t,2017-08-08,within an hour,1.0,1.0,t,t,2.0,3.0,2,0,0,STR-012857-2024,"[""Washer \u2013\u00a0In unit"", ""Noise decibel monitors on property"", ""Stove"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo"", ""Dishes and silverware"", ""Free residential garage on premises \u2013 1 space"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Baking sheet"", ""Conditioner"", ""Refrigerator"", ""Central air conditioning"", ""Kitchen"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Long term stays allowed"", ""Body soap"", ""Iron"", ""Toaster"", ""Dining table"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker"", ""Ceiling fan"", ""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Central heating"", ""Carbon monoxide alarm"", ""TV"", ""Essentials"", ""Bed linens"", ""Hot water"", ""Oven"", ""Wifi"", ""Dishwasher"", ""Coffee""]","[0.933, 1.0)","[0.989, 1.0)","[1.0, 4.933)","[374.0, 408.4)","[302.2, 377.0)","[170.333, 194.667)","[23.2, 30.933)","[4.733, 5.0)","[4.733, 5.0)","[4.157, 4.571)"
